<<<<<<< HEAD
5,1077,4.0
5,1078,3.0
5,1079,5.0
5,1080,4.0
5,1081,4.0
5,1082,3.0
5,1083,4.0
5,1084,4.0
5,1086,4.0
5,1089,5.0
5,1090,3.0
5,1093,5.0
5,1094,4.0
5,1095,4.0
5,1096,4.0
5,1097,3.0
5,1099,3.0
5,1101,2.0
5,1103,5.0
5,1104,5.0
5,1120,5.0
5,1124,4.0
5,1128,3.0
5,1129,4.0
5,1130,3.0
5,1132,4.0
5,1136,5.0
5,1161,4.0
5,1162,4.0
5,1171,5.0
5,1172,3.0
5,1175,5.0
5,1179,4.0
5,1186,4.0
5,1187,3.0
5,1189,5.0
5,1190,3.0
5,1191,4.0
5,1192,5.0
5,1193,4.0
5,1196,3.0
5,1197,3.0
5,1198,4.0
5,1199,5.0
5,1200,4.0
5,1201,3.0
5,1203,4.0
5,1204,5.0
5,1206,5.0
5,1207,5.0
5,1208,5.0
5,1209,3.0
5,1210,3.0
5,1212,4.0
5,1213,5.0
5,1214,5.0
5,1217,5.0
5,1219,5.0
5,1220,4.0
5,1222,5.0
5,1225,4.0
5,1226,4.0
5,1227,4.0
5,1228,4.0
5,1230,5.0
5,1231,3.0
5,1233,3.0
5,1234,3.0
5,1235,4.0
5,1238,4.0
5,1240,4.0
5,1244,5.0
5,1246,5.0
5,1247,4.0
5,1249,5.0
5,1250,4.0
5,1251,3.0
5,1252,4.0
5,1253,5.0
5,1254,5.0
5,1256,5.0
5,1258,5.0
5,1259,4.0
5,1262,3.0
5,1263,4.0
5,1264,5.0
5,1265,3.0
5,1266,5.0
5,1267,5.0
5,1268,4.0
5,1269,4.0
5,1270,3.0
5,1271,4.0
5,1272,5.0
5,1274,5.0
5,1275,4.0
5,1276,3.0
5,1278,5.0
5,1279,4.0
5,1282,4.0
5,1283,3.0
5,1285,4.0
5,1286,4.0
5,1287,4.0
5,1288,4.0
5,1291,3.0
5,1292,4.0
5,1293,5.0
5,1295,5.0
5,1296,4.0
5,1297,3.0
5,1298,5.0
5,1299,5.0
5,1302,3.0
5,1303,4.0
5,1304,3.0
5,1305,4.0
5,1307,3.0
5,1321,5.0
5,1329,2.0
5,1332,3.0
5,1333,5.0
5,1340,5.0
5,1343,5.0
5,1345,4.0
5,1346,4.0
5,1347,3.0
5,1348,3.0
5,1350,4.0
5,1355,3.0
5,1356,3.0
5,1358,5.0
5,1370,2.0
5,1372,3.0
5,1374,4.0
5,1378,3.0
5,1380,3.0
5,1387,4.0
5,1391,4.0
5,1393,4.0
5,1394,5.0
5,1396,4.0
5,1401,4.0
5,1405,4.0
5,1408,5.0
5,1419,4.0
5,1449,4.0
5,1466,4.0
5,1480,4.0
5,1517,5.0
5,1580,2.0
5,1584,5.0
5,1587,2.0
5,1589,2.0
5,1594,3.0
5,1610,4.0
5,1611,5.0
5,1613,4.0
5,1617,4.0
5,1625,4.0
5,1627,4.0
5,1639,5.0
5,1641,5.0
5,1645,4.0
5,1653,5.0
5,1663,4.0
5,1673,4.0
5,1674,4.0
5,1678,4.0
5,1682,4.0
5,1690,4.0
5,1694,5.0
5,1699,4.0
5,1701,4.0
5,1704,5.0
5,1711,5.0
5,1727,5.0
5,1729,5.0
5,1732,4.0
5,1747,4.0
5,1784,4.0
5,1805,2.0
5,1883,4.0
5,1884,3.0
5,1885,4.0
5,1909,4.0
5,1913,3.0
5,1921,2.0
5,1923,5.0
5,1924,4.0
5,1925,4.0
5,1927,3.0
5,1935,4.0
5,1936,5.0
5,1937,3.0
5,1939,4.0
5,1942,4.0
5,1944,4.0
5,1945,4.0
5,1946,4.0
5,1947,5.0
5,1948,3.0
5,1949,4.0
5,1950,4.0
5,1952,3.0
5,1953,4.0
5,1954,2.0
5,1955,4.0
5,1956,4.0
5,1957,4.0
5,1959,5.0
5,1961,3.0
5,1962,4.0
5,1963,3.0
5,1964,3.0
5,1965,5.0
5,1967,4.0
5,1968,2.0
5,1982,1.0
5,1994,4.0
5,1997,4.0
5,2000,2.0
5,2001,3.0
5,2009,3.0
5,2010,4.0
5,2011,3.0
5,2017,3.0
5,2018,3.0
5,2020,5.0
5,2022,4.0
5,2023,5.0
5,2028,5.0
5,2046,3.0
5,2064,5.0
5,2065,3.0
5,2067,4.0
5,2068,4.0
5,2070,4.0
5,2076,5.0
5,2078,2.0
5,2085,3.0
5,2094,3.0
5,2096,4.0
5,2097,3.0
5,2100,4.0
5,2102,5.0
5,2105,4.0
5,2108,4.0
5,2109,3.0
5,2110,3.0
5,2112,5.0
5,2114,4.0
5,2115,4.0
5,2117,3.0
5,2124,4.0
5,2130,5.0
5,2132,4.0
5,2133,3.0
5,2138,3.0
5,2143,3.0
5,2145,3.0
5,2150,3.0
5,2155,4.0
5,2160,5.0
5,2161,3.0
5,2165,4.0
5,2174,3.0
5,2176,5.0
5,2178,4.0
5,2180,3.0
5,2181,4.0
5,2183,5.0
5,2184,4.0
5,2194,3.0
5,2202,3.0
5,2212,5.0
5,2231,4.0
5,2240,4.0
5,2242,3.0
5,2243,3.0
5,2245,3.0
5,2247,4.0
5,2261,3.0
5,2268,4.0
5,2271,3.0
5,2273,3.0
5,2278,4.0
5,2280,5.0
5,2282,4.0
5,2287,4.0
5,2288,4.0
5,2289,5.0
5,2291,2.0
5,2294,4.0
5,2300,5.0
5,2301,4.0
5,2302,3.0
5,2303,5.0
5,2313,4.0
5,2320,3.0
5,2321,3.0
5,2329,5.0
5,2331,4.0
5,2333,5.0
5,2336,5.0
5,2337,4.0
5,2344,4.0
5,2345,4.0
5,2348,4.0
5,2349,4.0
5,2352,4.0
5,2353,4.0
5,2355,4.0
5,2359,4.0
5,2361,5.0
5,2362,4.0
5,2366,3.0
5,2370,4.0
5,2371,2.0
5,2372,2.0
5,2378,2.0
5,2395,4.0
5,2396,4.0
5,2398,3.0
5,2401,3.0
5,2406,3.0
5,2414,2.0
5,2437,5.0
5,2454,5.0
5,2455,3.0
5,2463,4.0
5,2467,4.0
5,2469,4.0
5,2495,4.0
5,2496,5.0
5,2501,5.0
5,2502,5.0
5,2504,4.0
5,2518,4.0
5,2519,4.0
5,2527,4.0
5,2528,4.0
5,2529,3.0
5,2541,4.0
5,2542,5.0
5,2550,5.0
5,2551,4.0
5,2553,3.0
5,2565,4.0
5,2571,5.0
5,2580,3.0
5,2583,4.0
5,2596,3.0
5,2613,3.0
5,2633,3.0
5,2637,4.0
5,2648,5.0
5,2649,4.0
5,2654,3.0
5,2657,5.0
5,2659,5.0
5,2661,5.0
5,2662,4.0
5,2664,4.0
5,2671,4.0
5,2677,4.0
5,2689,4.0
5,2693,4.0
5,2706,1.0
5,2707,4.0
5,2710,4.0
5,2712,3.0
5,2716,4.0
5,2728,4.0
5,2729,4.0
5,2730,4.0
5,2734,4.0
5,2739,5.0
5,2747,2.0
5,2759,4.0
5,2762,5.0
5,2763,5.0
5,2764,4.0
5,2779,4.0
5,2780,2.0
5,2781,4.0
5,2782,3.0
5,2784,2.0
5,2788,4.0
5,2791,3.0
5,2792,2.0
5,2797,4.0
5,2804,4.0
5,2819,3.0
5,2829,5.0
5,2841,3.0
5,2858,5.0
5,2859,5.0
5,2863,5.0
5,2867,4.0
5,2871,4.0
5,2872,3.0
5,2890,5.0
5,2899,4.0
5,2901,2.0
5,2904,4.0
5,2908,5.0
5,2912,4.0
5,2915,3.0
5,2916,4.0
5,2917,4.0
5,2918,3.0
5,2919,4.0
5,2921,3.0
5,2922,3.0
5,2926,5.0
5,2932,3.0
5,2940,4.0
5,2941,3.0
5,2944,3.0
5,2946,5.0
5,2947,3.0
5,2948,3.0
5,2949,3.0
5,2951,3.0
5,2959,5.0
5,2967,5.0
5,2968,3.0
5,2970,5.0
5,2971,5.0
5,2973,3.0
5,2983,3.0
5,2985,2.0
5,2987,3.0
5,2988,4.0
5,2993,3.0
5,2997,5.0
5,3006,4.0
5,3007,5.0
5,3011,4.0
5,3016,2.0
5,3018,2.0
5,3019,5.0
5,3022,3.0
5,3028,4.0
5,3035,3.0
5,3037,4.0
5,3039,3.0
5,3040,3.0
5,3044,2.0
5,3046,4.0
5,3049,3.0
5,3052,4.0
5,3060,4.0
5,3061,3.0
5,3066,3.0
5,3068,4.0
5,3072,5.0
5,3073,4.0
5,3074,3.0
5,3079,4.0
5,3088,4.0
5,3093,2.0
5,3094,5.0
5,3095,3.0
5,3096,3.0
5,3098,4.0
5,3099,4.0
5,3100,4.0
5,3101,4.0
5,3102,4.0
5,3104,4.0
5,3105,4.0
5,3107,2.0
5,3108,4.0
5,3111,3.0
5,3133,4.0
5,3134,4.0
5,3135,3.0
5,3148,4.0
5,3152,4.0
5,3153,3.0
5,3157,3.0
5,3159,5.0
5,3160,5.0
5,3168,4.0
5,3169,4.0
5,3172,4.0
5,3174,1.0
5,3175,4.0
5,3176,5.0
5,3182,5.0
5,3194,2.0
5,3196,3.0
5,3197,4.0
5,3198,2.0
5,3200,3.0
5,3201,5.0
5,3203,4.0
5,3204,3.0
5,3210,5.0
5,3244,3.0
5,3252,4.0
5,3253,5.0
5,3255,4.0
5,3256,4.0
5,3260,5.0
5,3262,4.0
5,3266,5.0
5,3274,3.0
5,3281,5.0
5,3282,5.0
5,3284,4.0
5,3296,3.0
5,3307,3.0
5,3330,3.0
5,3334,4.0
5,3342,3.0
5,3350,4.0
5,3358,5.0
5,3359,4.0
5,3361,3.0
5,3362,4.0
5,3363,5.0
5,3379,5.0
5,3384,3.0
5,3386,4.0
5,3404,4.0
5,3408,5.0
5,3417,3.0
5,3418,4.0
5,3420,4.0
5,3424,3.0
5,3435,3.0
5,3447,3.0
5,3448,4.0
5,3451,5.0
5,3461,4.0
5,3462,3.0
5,3467,3.0
5,3468,4.0
5,3469,4.0
5,3471,5.0
5,3475,4.0
5,3476,4.0
5,3478,4.0
5,3494,3.0
5,3498,4.0
5,3499,5.0
5,3504,5.0
5,3505,4.0
5,3507,4.0
5,3508,3.0
5,3516,5.0
5,3521,4.0
5,3524,4.0
5,3526,4.0
5,3527,4.0
5,3535,4.0
5,3543,3.0
5,3544,1.0
5,3545,4.0
5,3546,5.0
5,3547,5.0
5,3548,5.0
5,3549,2.0
5,3550,4.0
5,3551,4.0
5,3552,4.0
5,3556,4.0
5,3576,4.0
5,3578,4.0
5,3604,5.0
5,3606,3.0
5,3608,5.0
5,3629,3.0
5,3634,3.0
5,3635,3.0
5,3639,3.0
5,3649,4.0
5,3654,3.0
5,3668,3.0
5,3671,5.0
5,3675,4.0
5,3676,2.0
5,3678,3.0
5,3679,4.0
5,3681,3.0
5,3683,5.0
5,3684,3.0
5,3685,5.0
5,3686,4.0
5,3698,4.0
5,3699,4.0
5,3700,4.0
5,3701,3.0
5,3702,4.0
5,3703,5.0
5,3706,4.0
5,3712,4.0
5,3718,4.0
5,3724,3.0
5,3727,4.0
5,3730,5.0
5,3732,3.0
5,3733,3.0
5,3734,3.0
5,3735,4.0
5,3736,4.0
5,3738,4.0
5,3740,4.0
5,3741,4.0
5,3742,4.0
5,3751,3.0
5,3755,3.0
5,3760,3.0
5,3763,3.0
5,3769,3.0
5,3788,4.0
5,3793,5.0
5,3794,5.0
5,3809,4.0
5,3810,4.0
5,3811,3.0
5,3812,3.0
5,3814,3.0
5,3836,2.0
5,3844,4.0
5,3864,1.0
5,3868,3.0
5,3871,3.0
5,3872,5.0
5,3873,4.0
5,3880,3.0
5,3893,5.0
5,3897,5.0
5,3911,4.0
5,3913,4.0
5,3917,2.0
5,3922,2.0
5,3924,2.0
5,3927,3.0
5,3928,3.0
5,3929,4.0
5,3930,4.0
5,3932,4.0
5,3948,4.0
5,3949,3.0
5,3952,4.0
5,3959,4.0
5,3984,3.0
5,3993,5.0
5,3996,5.0
5,4000,3.0
5,4002,4.0
5,4005,3.0
5,4007,3.0
5,4009,3.0
5,4011,5.0
5,4014,4.0
5,4017,4.0
5,4019,3.0
5,4021,5.0
5,4022,4.0
5,4025,3.0
5,4027,5.0
5,4029,4.0
5,4034,5.0
5,4037,4.0
5,4066,4.0
5,4085,3.0
5,4086,3.0
5,4103,4.0
5,4116,5.0
5,4117,5.0
5,4178,4.0
5,4185,2.0
5,4186,4.0
5,4187,3.0
5,4189,3.0
5,4190,4.0
5,4191,3.0
=======
﻿1,5.1
2,4.9
3,4.7
4,4.6
5,5
6,5.4
7,4.6
8,5
9,4.4
10,4.9
11,5.4
12,4.8
13,4.8
14,4.3
15,5.8
16,5.7
17,5.4
18,5.1
19,5.7
20,5.1
21,5.4
22,5.1
23,4.6
24,5.1
25,4.8
26,5
27,5
28,5.2
29,5.2
30,4.7
31,4.8
32,5.4
33,5.2
34,5.5
35,4.9
36,5
37,5.5
38,4.9
39,4.4
40,5.1
41,5
42,4.5
43,4.4
44,5
45,5.1
46,4.8
47,5.1
48,4.6
49,5.3
50,5
51,7
52,6.4
53,6.9
54,5.5
55,6.5
56,5.7
57,6.3
58,4.9
59,6.6
60,5.2
61,5
62,5.9
63,6
64,6.1
65,5.6
66,6.7
67,5.6
68,5.8
69,6.2
70,5.6
71,5.9
72,6.1
73,6.3
74,6.1
75,6.4
76,6.6
77,6.8
78,6.7
79,6
80,5.7
81,5.5
82,5.5
83,5.8
84,6
85,5.4
86,6
87,6.7
88,6.3
89,5.6
90,5.5
91,5.5
92,6.1
93,5.8
94,5
95,5.6
96,5.7
97,5.7
98,6.2
99,5.1
100,5.7
101,6.3
102,5.8
103,7.1
104,6.3
105,6.5
106,7.6
107,4.9
108,7.3
109,6.7
110,7.2
111,6.5
112,6.4
113,6.8
114,5.7
115,5.8
116,6.4
117,6.5
118,7.7
119,7.7
120,6
121,6.9
122,5.6
123,7.7
124,6.3
125,6.7
126,7.2
127,6.2
128,6.1
129,6.4
130,7.2
131,7.4
132,7.9
133,6.4
134,6.3
135,6.1
136,7.7
137,6.3
138,6.4
139,6
140,6.9
141,6.7
142,6.9
143,5.8
144,6.8
145,6.7
146,6.7
147,6.3
148,6.5
149,6.2
150,5.9
>>>>>>> 7f9653b1fd932acc6d49dc47ec91beb9129ff9a1
